id,question_code,subject_id,chapter_id,question_type,content,explanation,difficulty,marks,negative_marks,correct_option,option_layout,year,source,raw_text
b2903bde-1b35-4420-8131-3b4b0b653d02,PHY-MIP-0041,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b18,MCQ,"[{""type"": ""text"", ""html"": ""<p>Angular velocity \\(\\omega\\) is defined as the rate of change of angular displacement, having SI unit</p>""}]","[{""type"": ""text"", ""html"": ""<p>Refer to NCERT Class 11 Physics: Chapter 4 - Motion in a Plane.</p>""}]",Easy,4.0,1.0,a,grid_2x2,2024,NCERT Physics NEET Chapter 4 - Motion in a Plane,"Angular velocity \(\omega\) is defined as the rate of change of angular displacement, having SI unit"
180c044f-84c5-4b03-a51f-05989d669663,PHY-MIP-0042,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b18,MCQ,"[{""type"": ""text"", ""html"": ""<p>The time period \\(T\\) and frequency \\(\\nu\\) in circular motion are related to angular velocity \\(\\omega\\) by</p>""}]","[{""type"": ""text"", ""html"": ""<p>Refer to NCERT Class 11 Physics: Chapter 4 - Motion in a Plane.</p>""}]",Easy,4.0,1.0,a,grid_2x2,2024,NCERT Physics NEET Chapter 4 - Motion in a Plane,The time period \(T\) and frequency \(\nu\) in circular motion are related to angular velocity \(\omega\) by
6c7497c0-e950-4bf5-b59c-37374924ba41,PHY-MIP-0043,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b18,MCQ,"[{""type"": ""text"", ""html"": ""<p>A particle rotates in a circle of radius 0.5 m at 120 rpm. Its angular speed \\(\\omega\\) in rad/s is</p>""}]","[{""type"": ""text"", ""html"": ""<p>Refer to NCERT Class 11 Physics: Chapter 4 - Motion in a Plane.</p>""}]",Medium,4.0,1.0,a,grid_2x2,2024,NCERT Physics NEET Chapter 4 - Motion in a Plane,A particle rotates in a circle of radius 0.5 m at 120 rpm. Its angular speed \(\omega\) in rad/s is
0aeb45a8-3314-4316-a121-e8fc69520666,PHY-MIP-0044,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b18,MCQ,"[{""type"": ""text"", ""html"": ""<p>Centripetal acceleration of a body moving in a circle of radius 2 m with speed 10 m/s is</p>""}]","[{""type"": ""text"", ""html"": ""<p>Refer to NCERT Class 11 Physics: Chapter 4 - Motion in a Plane.</p>""}]",Medium,4.0,1.0,a,grid_2x2,2024,NCERT Physics NEET Chapter 4 - Motion in a Plane,Centripetal acceleration of a body moving in a circle of radius 2 m with speed 10 m/s is
f4c90f2e-dcb6-4a79-9f44-0ecaadcca230,PHY-MIP-0045,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b18,MCQ,"[{""type"": ""text"", ""html"": ""<p>If the speed of a particle in uniform circular motion is doubled and its radius is halved, the centripetal acceleration becomes</p>""}]","[{""type"": ""text"", ""html"": ""<p>Refer to NCERT Class 11 Physics: Chapter 4 - Motion in a Plane.</p>""}]",Medium,4.0,1.0,a,grid_2x2,2024,NCERT Physics NEET Chapter 4 - Motion in a Plane,"If the speed of a particle in uniform circular motion is doubled and its radius is halved, the centripetal acceleration becomes"
1b294e7b-441e-4fd6-b052-0774e289abba,PHY-MIP-0046,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b18,MCQ,"[{""type"": ""text"", ""html"": ""<p>In non-uniform circular motion, the total acceleration \\(\\vec{a}\\) is the vector sum of</p>""}]","[{""type"": ""text"", ""html"": ""<p>Refer to NCERT Class 11 Physics: Chapter 4 - Motion in a Plane.</p>""}]",Medium,4.0,1.0,a,grid_2x2,2024,NCERT Physics NEET Chapter 4 - Motion in a Plane,"In non-uniform circular motion, the total acceleration \(\vec{a}\) is the vector sum of"
68c7fa05-e53e-477a-86cd-0401bc8de4d7,PHY-MIP-0047,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b18,MCQ,"[{""type"": ""text"", ""html"": ""<p>Tangential acceleration \\(a_t\\) in circular motion is responsible for changing the</p>""}]","[{""type"": ""text"", ""html"": ""<p>Refer to NCERT Class 11 Physics: Chapter 4 - Motion in a Plane.</p>""}]",Easy,4.0,1.0,a,grid_2x2,2024,NCERT Physics NEET Chapter 4 - Motion in a Plane,Tangential acceleration \(a_t\) in circular motion is responsible for changing the
c6332d79-747f-479e-a8b8-0b1f7a533f80,PHY-MIP-0048,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b18,MCQ,"[{""type"": ""text"", ""html"": ""<p>Centripetal acceleration \\(a_c\\) is responsible for changing the</p>""}]","[{""type"": ""text"", ""html"": ""<p>Refer to NCERT Class 11 Physics: Chapter 4 - Motion in a Plane.</p>""}]",Easy,4.0,1.0,a,grid_2x2,2024,NCERT Physics NEET Chapter 4 - Motion in a Plane,Centripetal acceleration \(a_c\) is responsible for changing the
bd3bda11-5057-446c-adfb-f93c4c40dcee,PHY-MIP-0049,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b18,MCQ,"[{""type"": ""text"", ""html"": ""<p>Match column I (Circular Motion Quantity) with column II (Formula).</p>""}, {""type"": ""image"", ""src"": ""https://bsbbyuaqibehvcbwugif.supabase.co/storage/v1/object/public/question-assets/physics/phy_plane_table_1.png"", ""alt"": ""Motion in a Plane Figure/Table for PHY-MIP-0049""}]","[{""type"": ""text"", ""html"": ""<p>Refer to NCERT Class 11 Physics: Chapter 4 - Motion in a Plane.</p>""}]",Medium,4.0,1.0,a,grid_2x2,2024,NCERT Physics NEET Chapter 4 - Motion in a Plane,Match column I (Circular Motion Quantity) with column II (Formula).
b8e98df4-324f-47df-b06f-1b7e02e6f89f,PHY-MIP-0050,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b18,MCQ,"[{""type"": ""text"", ""html"": ""<p>Relative velocity of body \\(A\\) with respect to body \\(B\\) moving in two dimensions is given by</p>""}, {""type"": ""image"", ""src"": ""https://bsbbyuaqibehvcbwugif.supabase.co/storage/v1/object/public/question-assets/physics/phy_plane_table_4.png"", ""alt"": ""Motion in a Plane Figure/Table for PHY-MIP-0050""}]","[{""type"": ""text"", ""html"": ""<p>Refer to NCERT Class 11 Physics: Chapter 4 - Motion in a Plane.</p>""}]",Easy,4.0,1.0,a,grid_2x2,2024,NCERT Physics NEET Chapter 4 - Motion in a Plane,Relative velocity of body \(A\) with respect to body \(B\) moving in two dimensions is given by
7f405d88-77e2-4343-a131-d809fb92545f,PHY-MIP-0051,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b18,MCQ,"[{""type"": ""text"", ""html"": ""<p>Rain is falling vertically downwards with speed \\(v_r\\) and a man is walking horizontally with speed \\(v_m\\). To protect himself, he should hold his umbrella at an angle \\(\\theta\\) with vertical given by</p>""}]","[{""type"": ""text"", ""html"": ""<p>Refer to NCERT Class 11 Physics: Chapter 4 - Motion in a Plane.</p>""}]",Medium,4.0,1.0,a,grid_2x2,2024,NCERT Physics NEET Chapter 4 - Motion in a Plane,"Rain is falling vertically downwards with speed \(v_r\) and a man is walking horizontally with speed \(v_m\). To protect himself, he should hold his umbrella at an angle \(\theta\) with vertical given by"
83c6bba8-ae18-4ce3-b6d3-bcbd5e62edc2,PHY-MIP-0052,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b18,MCQ,"[{""type"": ""text"", ""html"": ""<p>Rain is falling vertically at 4 m/s and a person moves horizontally at 3 m/s. The relative velocity of rain with respect to the person is</p>""}]","[{""type"": ""text"", ""html"": ""<p>Refer to NCERT Class 11 Physics: Chapter 4 - Motion in a Plane.</p>""}]",Medium,4.0,1.0,a,grid_2x2,2024,NCERT Physics NEET Chapter 4 - Motion in a Plane,Rain is falling vertically at 4 m/s and a person moves horizontally at 3 m/s. The relative velocity of rain with respect to the person is
b5d17b4b-dbad-4086-a742-cf6a4f3df824,PHY-MIP-0053,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b18,MCQ,"[{""type"": ""text"", ""html"": ""<p>To cross a river of width \\(d\\) flowing with speed \\(v_r\\) in shortest time, a swimmer with speed \\(v_s\\) in still water should swim</p>""}]","[{""type"": ""text"", ""html"": ""<p>Refer to NCERT Class 11 Physics: Chapter 4 - Motion in a Plane.</p>""}]",Medium,4.0,1.0,a,grid_2x2,2024,NCERT Physics NEET Chapter 4 - Motion in a Plane,"To cross a river of width \(d\) flowing with speed \(v_r\) in shortest time, a swimmer with speed \(v_s\) in still water should swim"
b78269a8-9d1b-4d1d-bb4b-eeac06830a9e,PHY-MIP-0054,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b18,MCQ,"[{""type"": ""text"", ""html"": ""<p>The minimum time taken by a swimmer to cross a river of width \\(d\\) with velocity \\(v_s\\) is</p>""}, {""type"": ""image"", ""src"": ""https://bsbbyuaqibehvcbwugif.supabase.co/storage/v1/object/public/question-assets/physics/phy_plane_diag_4.png"", ""alt"": ""Motion in a Plane Figure/Table for PHY-MIP-0054""}]","[{""type"": ""text"", ""html"": ""<p>Refer to NCERT Class 11 Physics: Chapter 4 - Motion in a Plane.</p>""}]",Medium,4.0,1.0,a,grid_2x2,2024,NCERT Physics NEET Chapter 4 - Motion in a Plane,The minimum time taken by a swimmer to cross a river of width \(d\) with velocity \(v_s\) is
4d93f24c-64c2-4acb-a630-24f1ceb13d71,PHY-MIP-0055,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b18,MCQ,"[{""type"": ""text"", ""html"": ""<p>To cross a river of width \\(d\\) along the shortest path (directly opposite point), the swimmer must head upstream at angle \\(\\theta\\) with river flow such that</p>""}]","[{""type"": ""text"", ""html"": ""<p>Refer to NCERT Class 11 Physics: Chapter 4 - Motion in a Plane.</p>""}]",Hard,4.0,1.0,a,grid_2x2,2024,NCERT Physics NEET Chapter 4 - Motion in a Plane,"To cross a river of width \(d\) along the shortest path (directly opposite point), the swimmer must head upstream at angle \(\theta\) with river flow such that"
058ce5f3-96a6-4ba4-ac2e-6f1c09382872,PHY-MIP-0056,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b18,MCQ,"[{""type"": ""text"", ""html"": ""<p>The position vector of a particle is \\(\\vec{r}(t) = 3t\\hat{i} + 2t^2\\hat{j} + 5\\hat{k}\\). The velocity \\(\\vec{v}(t)\\) at \\(t = 2 \\text{ s}\\) is</p>""}]","[{""type"": ""text"", ""html"": ""<p>Refer to NCERT Class 11 Physics: Chapter 4 - Motion in a Plane.</p>""}]",Medium,4.0,1.0,a,grid_2x2,2024,NCERT Physics NEET Chapter 4 - Motion in a Plane,The position vector of a particle is \(\vec{r}(t) = 3t\hat{i} + 2t^2\hat{j} + 5\hat{k}\). The velocity \(\vec{v}(t)\) at \(t = 2 \text{ s}\) is
c430b6a0-12ee-41e2-abe5-ddb85d045636,PHY-MIP-0057,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b18,MCQ,"[{""type"": ""text"", ""html"": ""<p>The acceleration of the particle whose position vector is \\(\\vec{r}(t) = 3t\\hat{i} + 2t^2\\hat{j} + 5\\hat{k}\\) is</p>""}]","[{""type"": ""text"", ""html"": ""<p>Refer to NCERT Class 11 Physics: Chapter 4 - Motion in a Plane.</p>""}]",Easy,4.0,1.0,a,grid_2x2,2024,NCERT Physics NEET Chapter 4 - Motion in a Plane,The acceleration of the particle whose position vector is \(\vec{r}(t) = 3t\hat{i} + 2t^2\hat{j} + 5\hat{k}\) is
e2b7cc87-438b-411a-a3d7-7a9ace8407e9,PHY-MIP-0058,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b18,MCQ,"[{""type"": ""text"", ""html"": ""<p>A particle moves in \\(xy\\)-plane with constant acceleration \\(\\vec{a}\\). If initial velocity is \\(\\vec{u}\\), the velocity \\(\\vec{v}\\) at time \\(t\\) is</p>""}]","[{""type"": ""text"", ""html"": ""<p>Refer to NCERT Class 11 Physics: Chapter 4 - Motion in a Plane.</p>""}]",Easy,4.0,1.0,a,grid_2x2,2024,NCERT Physics NEET Chapter 4 - Motion in a Plane,"A particle moves in \(xy\)-plane with constant acceleration \(\vec{a}\). If initial velocity is \(\vec{u}\), the velocity \(\vec{v}\) at time \(t\) is"
d24b8b48-e154-46ee-b479-e9ad3dbafadf,PHY-MIP-0059,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b18,MCQ,"[{""type"": ""text"", ""html"": ""<p>The position vector \\(\\vec{r}\\) of a particle moving with constant acceleration \\(\\vec{a}\\) and initial velocity \\(\\vec{u}\\) from origin is</p>""}]","[{""type"": ""text"", ""html"": ""<p>Refer to NCERT Class 11 Physics: Chapter 4 - Motion in a Plane.</p>""}]",Easy,4.0,1.0,a,grid_2x2,2024,NCERT Physics NEET Chapter 4 - Motion in a Plane,The position vector \(\vec{r}\) of a particle moving with constant acceleration \(\vec{a}\) and initial velocity \(\vec{u}\) from origin is
015da9d6-85ce-4351-91d9-6fce6206aa7f,PHY-MIP-0060,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b18,MCQ,"[{""type"": ""text"", ""html"": ""<p>When a projectile is at its highest point, the angle between its velocity and acceleration is</p>""}]","[{""type"": ""text"", ""html"": ""<p>Refer to NCERT Class 11 Physics: Chapter 4 - Motion in a Plane.</p>""}]",Easy,4.0,1.0,a,grid_2x2,2024,NCERT Physics NEET Chapter 4 - Motion in a Plane,"When a projectile is at its highest point, the angle between its velocity and acceleration is"
4198f4bd-baa7-410e-9bd2-3da4b9e2fa53,PHY-MIP-0061,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b18,MCQ,"[{""type"": ""text"", ""html"": ""<p>A body is projected horizontally with velocity \\(u\\) from the top of a tower of height \\(h\\). The time taken to reach the ground is</p>""}]","[{""type"": ""text"", ""html"": ""<p>Refer to NCERT Class 11 Physics: Chapter 4 - Motion in a Plane.</p>""}]",Medium,4.0,1.0,a,grid_2x2,2024,NCERT Physics NEET Chapter 4 - Motion in a Plane,A body is projected horizontally with velocity \(u\) from the top of a tower of height \(h\). The time taken to reach the ground is
2e7fb18c-fffe-4677-b1a2-2063222ff530,PHY-MIP-0062,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b18,MCQ,"[{""type"": ""text"", ""html"": ""<p>The horizontal distance (range) covered by a body projected horizontally with speed \\(u\\) from height \\(h\\) is</p>""}]","[{""type"": ""text"", ""html"": ""<p>Refer to NCERT Class 11 Physics: Chapter 4 - Motion in a Plane.</p>""}]",Medium,4.0,1.0,a,grid_2x2,2024,NCERT Physics NEET Chapter 4 - Motion in a Plane,The horizontal distance (range) covered by a body projected horizontally with speed \(u\) from height \(h\) is
97a0f509-3a1f-4da2-8814-56e726ddaf5c,PHY-MIP-0063,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b18,MCQ,"[{""type"": ""text"", ""html"": ""<p>The velocity of the body projected horizontally from height \\(h\\) just before hitting the ground is</p>""}]","[{""type"": ""text"", ""html"": ""<p>Refer to NCERT Class 11 Physics: Chapter 4 - Motion in a Plane.</p>""}]",Medium,4.0,1.0,a,grid_2x2,2024,NCERT Physics NEET Chapter 4 - Motion in a Plane,The velocity of the body projected horizontally from height \(h\) just before hitting the ground is
5ab4f2e7-eaec-4e6a-9455-a5c0d421b497,PHY-MIP-0064,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b18,MCQ,"[{""type"": ""text"", ""html"": ""<p>Two bullets are fired horizontally simultaneously from the same height with different initial speeds. Which bullet hits the ground first?</p>""}, {""type"": ""image"", ""src"": ""https://bsbbyuaqibehvcbwugif.supabase.co/storage/v1/object/public/question-assets/physics/phy_plane_table_5.png"", ""alt"": ""Motion in a Plane Figure/Table for PHY-MIP-0064""}]","[{""type"": ""text"", ""html"": ""<p>Refer to NCERT Class 11 Physics: Chapter 4 - Motion in a Plane.</p>""}]",Medium,4.0,1.0,a,grid_2x2,2024,NCERT Physics NEET Chapter 4 - Motion in a Plane,Two bullets are fired horizontally simultaneously from the same height with different initial speeds. Which bullet hits the ground first?
4d3f013d-abbc-4cda-a8fb-659942d36480,PHY-MIP-0065,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b18,MCQ,"[{""type"": ""text"", ""html"": ""<p>A particle travels along a circle of radius \\(r\\) with constant angular velocity \\(\\omega\\). Its linear acceleration is</p>""}]","[{""type"": ""text"", ""html"": ""<p>Refer to NCERT Class 11 Physics: Chapter 4 - Motion in a Plane.</p>""}]",Easy,4.0,1.0,a,grid_2x2,2024,NCERT Physics NEET Chapter 4 - Motion in a Plane,A particle travels along a circle of radius \(r\) with constant angular velocity \(\omega\). Its linear acceleration is
0880b3a1-be90-436c-ad41-1b679d54eae0,PHY-MIP-0066,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b18,MCQ,"[{""type"": ""text"", ""html"": ""<p>A vector \\(\\vec{A}\\) makes angles \\(\\alpha, \\beta, \\gamma\\) with the \\(x, y, z\\) axes respectively. Then \\(\\cos^2\\alpha + \\cos^2\\beta + \\cos^2\\gamma\\) equals</p>""}]","[{""type"": ""text"", ""html"": ""<p>Refer to NCERT Class 11 Physics: Chapter 4 - Motion in a Plane.</p>""}]",Medium,4.0,1.0,a,grid_2x2,2024,NCERT Physics NEET Chapter 4 - Motion in a Plane,"A vector \(\vec{A}\) makes angles \(\alpha, \beta, \gamma\) with the \(x, y, z\) axes respectively. Then \(\cos^2\alpha + \cos^2\beta + \cos^2\gamma\) equals"
8c3d618e-f2a8-489a-87a1-8b16e7ece59d,PHY-MIP-0067,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b18,MCQ,"[{""type"": ""text"", ""html"": ""<p>The angle between two vectors \\(\\vec{A} = \\hat{i} + \\hat{j}\\) and \\(\\vec{B} = \\hat{i} - \\hat{j}\\) is</p>""}]","[{""type"": ""text"", ""html"": ""<p>Refer to NCERT Class 11 Physics: Chapter 4 - Motion in a Plane.</p>""}]",Medium,4.0,1.0,a,grid_2x2,2024,NCERT Physics NEET Chapter 4 - Motion in a Plane,The angle between two vectors \(\vec{A} = \hat{i} + \hat{j}\) and \(\vec{B} = \hat{i} - \hat{j}\) is
6473c68c-46fa-4881-aaa5-188f0963af9a,PHY-MIP-0068,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b18,MCQ,"[{""type"": ""text"", ""html"": ""<p>If \\(|\\vec{A} + \\vec{B}| = |\\vec{A} - \\vec{B}|\\), then the angle between \\(\\vec{A}\\) and \\(\\vec{B}\\) is</p>""}, {""type"": ""image"", ""src"": ""https://bsbbyuaqibehvcbwugif.supabase.co/storage/v1/object/public/question-assets/physics/phy_plane_diag_5.png"", ""alt"": ""Motion in a Plane Figure/Table for PHY-MIP-0068""}]","[{""type"": ""text"", ""html"": ""<p>Refer to NCERT Class 11 Physics: Chapter 4 - Motion in a Plane.</p>""}]",Medium,4.0,1.0,a,grid_2x2,2024,NCERT Physics NEET Chapter 4 - Motion in a Plane,"If \(|\vec{A} + \vec{B}| = |\vec{A} - \vec{B}|\), then the angle between \(\vec{A}\) and \(\vec{B}\) is"
d76cb821-e14d-4639-b3d7-cdc92ba90c29,PHY-MIP-0069,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b18,MCQ,"[{""type"": ""text"", ""html"": ""<p>If \\(|\\vec{A} \\times \\vec{B}| = \\vec{A} \\cdot \\vec{B}\\), then the angle \\(\\theta\\) between \\(\\vec{A}\\) and \\(\\vec{B}\\) is</p>""}]","[{""type"": ""text"", ""html"": ""<p>Refer to NCERT Class 11 Physics: Chapter 4 - Motion in a Plane.</p>""}]",Medium,4.0,1.0,a,grid_2x2,2024,NCERT Physics NEET Chapter 4 - Motion in a Plane,"If \(|\vec{A} \times \vec{B}| = \vec{A} \cdot \vec{B}\), then the angle \(\theta\) between \(\vec{A}\) and \(\vec{B}\) is"
37f10e51-f51c-4ff3-9a10-3d542611ef9d,PHY-MIP-0070,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b18,MCQ,"[{""type"": ""text"", ""html"": ""<p>The time of flight \\(T\\) and maximum height \\(H\\) of a projectile are related by</p>""}]","[{""type"": ""text"", ""html"": ""<p>Refer to NCERT Class 11 Physics: Chapter 4 - Motion in a Plane.</p>""}]",Hard,4.0,1.0,a,grid_2x2,2024,NCERT Physics NEET Chapter 4 - Motion in a Plane,The time of flight \(T\) and maximum height \(H\) of a projectile are related by
